"","Year","State","what","unit","how","Category","chemi_type","ferti_info","chemi_info","Value"
"1043",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",1300
"1044",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(FLUPYRADIFURONE = 122304)",700
"1045",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",800
"1046",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(IMIDACLOPRID = 129099)",4100
"1047",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(LAMBDA-CYHALOTHRIN = 128897)",0
"1048",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",8000
"1049",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(METHOXYFENOZIDE = 121027)",1000
"1050",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(NALED = 34401)",5000
"1051",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(NEEM OIL = 25006)",0
"1052",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(NEEM OIL",90500
"1053",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",1700
"1054",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0
"1055",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(POTASSIUM SALTS = 79021)",0
"1056",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",400
"1057",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(PYRIPROXYFEN = 129032)",0
"1058",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",800
"1059",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(SPINOSAD = 110003)",700
"1060",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",1000
"1061",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(SPIROTETRAMAT = 392201)",0
"1062",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(SULFOXAFLOR = 5210)",0
"1063",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",400
"1064",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","INSECTICIDE","","(TOTAL)",134400
"1065",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(ACIBENZOLAR-S-METHYL = 61402)",0
"1066",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",0
"1067",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",0
"1068",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(BT KURSTAKI SA-12 = 6518)",0
"1069",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(CAPRIC ACID = 128955)",0
"1070",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(CAPRYLIC ACID = 128919)",0
"1071",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(CHLOROPICRIN = 81501)",2749500
"1072",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(DICHLOROPROPENE = 29001)",668000
"1073",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(FLUTRIAFOL = 128940)",400
"1074",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(GLIOCLADIUM VIRENS = 129000)",0
"1075",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(IRON PHOSPHATE = 34903)",0
"1076",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(METALDEHYDE = 53001)",0
"1077",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(METAM-POTASSIUM = 39002)",0
"1078",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(METAM-SODIUM = 39003)",0
"1079",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(PAECILOMYCES FUMOSOR = 115002)",0
"1080",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(POTASSIUM SILICATE = 72606)",0
"1081",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",1700
"1082",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","CHEMICAL","OTHER","","(TOTAL)",3586800
"1083",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","FERTILIZER","","(NITROGEN)","",10676000
"1084",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","FERTILIZER","","(PHOSPHATE)","",5745000
"1085",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","FERTILIZER","","(POTASH)","",10583000
"1086",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB","","FERTILIZER","","(SULFUR)","",2637000
"1087",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",0.213
"1088",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",0
"1089",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",0
"1090",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS PUMILUS = 6485)",0
"1091",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"1092",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BLAD = 30006)",0
"1093",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BORAX DECAHYDRATE = 11102)",0
"1094",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0.358
"1095",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",1.878
"1096",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(COPPER HYDROXIDE = 23401)",0
"1097",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(COPPER OCTANOATE = 23306)",0
"1098",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CYFLUFENAMID = 555550)",0.022
"1099",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(CYPRODINIL = 288202)",0.32
"1100",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(DIFENOCONAZOLE = 128847)",0
"1101",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FENHEXAMID = 90209)",0.59
"1102",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUDIOXONIL = 71503)",0.214
"1103",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUOPYRAM = 80302)",0.119
"1104",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FLUXAPYROXAD = 138009)",0.17
"1105",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(FOSETYL-AL = 123301)",0
"1106",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(IPRODIONE = 109801)",0
"1107",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(ISOFETAMID = 270000)",0
"1108",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(MEFENOXAM = 113502)",0.488
"1109",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(MYCLOBUTANIL = 128857)",0.104
"1110",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(PENTHIOPYRAD = 90112)",0.301
"1111",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(POLYOXIN D ZINC SALT = 230000)",0.044
"1112",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(POTASSIUM BICARBON. = 73508)",2.425
"1113",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(PROPICONAZOLE = 122101)",0.112
"1114",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(PYRACLOSTROBIN = 99100)",0.171
"1115",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(PYRIMETHANIL = 288201)",0.628
"1116",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(QUINOLINE = 55459)",0.096
"1117",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(STREPTOMYCES LYDICUS = 6327)",0
"1118",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(SULFUR = 77501)",4.865
"1119",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(TETRACONAZOLE = 120603)",0.038
"1120",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(THIOPHANATE-METHYL = 102001)",0.636
"1121",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(THIRAM = 79801)",2.078
"1122",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(TRIFLOXYSTROBIN = 129112)",0.114
"1123",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","FUNGICIDE","","(TRIFLUMIZOLE = 128879)",0.241
"1124",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(FLUMIOXAZIN = 129034)",0.096
"1125",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE ISO. SALT = 103601)",0
"1126",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(GLYPHOSATE POT. SALT = 103613)",0
"1127",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(NAPROPAMIDE = 103001)",0
"1128",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(OXYFLUORFEN = 111601)",0.353
"1129",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(PENDIMETHALIN = 108501)",1.364
"1130",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","HERBICIDE","","(SULFENTRAZONE = 129081)",0
"1131",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(ABAMECTIN = 122804)",0.019
"1132",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(ACEQUINOCYL = 6329)",0.297
"1133",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(ACETAMIPRID = 99050)",0.118
"1134",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(AZADIRACHTIN = 121701)",0.032
"1135",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BIFENAZATE = 586)",0.49
"1136",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BIFENTHRIN = 128825)",0.098
"1137",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAK ABTS-1857 = 6523)",0
"1138",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI ABTS-351 = 6522)",0
"1139",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT KURSTAKI SA-11 = 6519)",0
"1140",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BT SUB AIZAWAI GC-91 = 6426)",0
"1141",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BUPROFEZIN = 275100)",0
"1142",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(BURKHOLDERIA A396 CELLS & MEDIA = 6534)",0
"1143",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CARBARYL = 56801)",0
"1144",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CHLORANTRANILIPROLE = 90100)",0.071
"1145",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CHLORPYRIFOS = 59101)",0
"1146",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CHROMOBAC SUBTSUGAE PRAA4-1 CELLS AND SPENT MEDIA = 16329)",0
"1147",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(CYANTRANILIPROLE = 90098)",0
"1148",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","",0.179
"1149",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(DIAZINON = 57801)",0
"1150",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(EMAMECTIN BENZOATE = 122806)",0
"1151",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(ETOXAZOLE = 107091)",0
"1152",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FENBUTATIN-OXIDE = 104601)",0
"1153",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FENPROPATHRIN = 127901)",0.286
"1154",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FENPYROXIMATE = 129131)",0.105
"1155",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FLONICAMID = 128016)",0.082
"1156",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(FLUPYRADIFURONE = 122304)",0.172
"1157",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(HEXYTHIAZOX = 128849)",0.181
"1158",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(IMIDACLOPRID = 129099)",0.5
"1159",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(LAMBDA-CYHALOTHRIN = 128897)",0
"1160",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(MALATHION = 57701)",1.799
"1161",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(METHOXYFENOZIDE = 121027)",0.176
"1162",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NALED = 34401)",0.891
"1163",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL = 25006)",0
"1164",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NEEM OIL",6.34
"1165",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(NOVALURON = 124002)",0.073
"1166",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PIPERONYL BUTOXIDE = 67501)",0
"1167",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(POTASSIUM SALTS = 79021)",0
"1168",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PYRETHRINS = 69001)",0.054
"1169",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(PYRIPROXYFEN = 129032)",0
"1170",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPINETORAM = 110007)",0.069
"1171",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPINOSAD = 110003)",0.091
"1172",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPIROMESIFEN = 24875)",0.25
"1173",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SPIROTETRAMAT = 392201)",0
"1174",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(SULFOXAFLOR = 5210)",0
"1175",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","INSECTICIDE","","(THIAMETHOXAM = 60109)",0.06
"1176",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(ACIBENZOLAR-S-METHYL = 61402)",0
"1177",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(AUREOBASIDIUM PULLULANS DSM 14940 = 46010)",0
"1178",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(AUREOBASIDIUM PULLULANS DSM 14941 = 36010)",0
"1179",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(BT KURSTAKI SA-12 = 6518)",0
"1180",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(CAPRIC ACID = 128955)",0
"1181",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(CAPRYLIC ACID = 128919)",0
"1182",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(CHLOROPICRIN = 81501)",236.901
"1183",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(DICHLOROPROPENE = 29001)",83.195
"1184",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(FLUTRIAFOL = 128940)",0.113
"1185",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(GLIOCLADIUM VIRENS = 129000)",0
"1186",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(IRON PHOSPHATE = 34903)",0
"1187",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(METALDEHYDE = 53001)",0
"1188",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(METAM-POTASSIUM = 39002)",0
"1189",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(METAM-SODIUM = 39003)",0
"1190",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(PAECILOMYCES FUMOSOR = 115002)",0
"1191",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(POTASSIUM SILICATE = 72606)",0
"1192",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","CHEMICAL","OTHER","","(REYNOUTRIA SACHALINE = 55809)",0.226
"1193",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(NITROGEN)","",18
"1194",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(PHOSPHATE)","",15
"1195",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(POTASH)","",24
"1196",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / APPLICATION"," AVG","FERTILIZER","","(SULFUR)","",9
"1197",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(AZOXYSTROBIN = 128810)",0.298
"1198",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS MBI 600 = 129082)",0
"1199",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS AMYLOLIQUEFACIENS STRAIN D747 = 16482)",0
"1200",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS PUMILUS = 6485)",0
"1201",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BACILLUS SUBTILIS = 6479)",0
"1202",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BLAD = 30006)",0
"1203",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BORAX DECAHYDRATE = 11102)",0
"1204",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(BOSCALID = 128008)",0.565
"1205",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CAPTAN = 81301)",6.452
"1206",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(COPPER HYDROXIDE = 23401)",0
"1207",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(COPPER OCTANOATE = 23306)",0
"1208",2018,"CALIFORNIA","BEARING - APPLICATIONS","LB / ACRE / YEAR"," AVG","CHEMICAL","FUNGICIDE","","(CYFLUFENAMID = 555550)",0.026
